"unp","Glasgow-1-20230819_175500","Glasgow-1 2023-08-19 1755","","audiomoth/Glasgow-1/20230819_175500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1755","0"
"unp","Glasgow-1-20230819_175600","Glasgow-1 2023-08-19 1756","","audiomoth/Glasgow-1/20230819_175600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1756","0"
"unp","Glasgow-1-20230819_175700","Glasgow-1 2023-08-19 1757","","audiomoth/Glasgow-1/20230819_175700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1757","0"
"unp","Glasgow-1-20230819_175800","Glasgow-1 2023-08-19 1758","","audiomoth/Glasgow-1/20230819_175800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1758","0"
"unp","Glasgow-1-20230819_175900","Glasgow-1 2023-08-19 1759","","audiomoth/Glasgow-1/20230819_175900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1759","0"
"unp","Glasgow-1-20230819_180000","Glasgow-1 2023-08-19 1800","","audiomoth/Glasgow-1/20230819_180000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1800","0"
"unp","Glasgow-1-20230819_180100","Glasgow-1 2023-08-19 1801","","audiomoth/Glasgow-1/20230819_180100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1801","0"
"unp","Glasgow-1-20230819_180200","Glasgow-1 2023-08-19 1802","","audiomoth/Glasgow-1/20230819_180200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1802","0"
"unp","Glasgow-1-20230819_180300","Glasgow-1 2023-08-19 1803","","audiomoth/Glasgow-1/20230819_180300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1803","0"
"unp","Glasgow-1-20230819_180400","Glasgow-1 2023-08-19 1804","","audiomoth/Glasgow-1/20230819_180400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1804","0"
"unp","Glasgow-1-20230819_180500","Glasgow-1 2023-08-19 1805","","audiomoth/Glasgow-1/20230819_180500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1805","0"
